[10:03:08] [ info] [             main] hello MA start
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (3) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.38, gain 0.00374, curr_depth 2, samples 41 ->(11,30)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.26, gain 0.00148, curr_depth 3, samples 11 ->(1,10)
[10:03:09] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.04, gain 0.00142, curr_depth 4, samples 10 ->(2,8)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.28, gain 0.00037, curr_depth 5, samples 2 ->(1,1)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.05, gain 0.00103, curr_depth 5, samples 8 ->(7,1)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (7)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.10, gain 0.00226, curr_depth 3, samples 30 ->(9,21)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.30, gain 0.00084, curr_depth 4, samples 9 ->(3,6)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.38, gain 0.00018, curr_depth 5, samples 3 ->(1,2)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.44, gain 0.00065, curr_depth 5, samples 6 ->(3,3)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.10, gain 0.00143, curr_depth 4, samples 21 ->(11,10)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.09, gain 0.00065, curr_depth 5, samples 11 ->(8,3)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (8)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.11, gain 0.00079, curr_depth 5, samples 10 ->(4,6)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (4)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (6)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.17, gain 0.00021, curr_depth 1, samples 18 ->(6,12)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.68, gain 0.00002, curr_depth 2, samples 6 ->(1,5)
[10:03:09] [debug] [    make_tree_DFS] max_depth (3) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.69, gain 0.00001, curr_depth 3, samples 5 ->(3,2)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.83, gain 0.00002, curr_depth 4, samples 3 ->(2,1)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 0, val 2.00, gain 0.00002, curr_depth 5, samples 2 ->(1,1)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 0, val 2.00, gain 0.00000, curr_depth 4, samples 2 ->(1,1)
[10:03:09] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.64, gain 0.00026, curr_depth 2, samples 12 ->(2,10)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.50, gain 0.00000, curr_depth 3, samples 2 ->(1,1)
[10:03:09] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.22, gain 0.00027, curr_depth 3, samples 10 ->(9,1)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.52, gain 0.00029, curr_depth 4, samples 9 ->(3,6)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 0, val 2.00, gain 0.00004, curr_depth 5, samples 3 ->(2,1)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 5, val 1.01, gain 0.00026, curr_depth 5, samples 6 ->(4,2)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (4)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:09] [debug] [            train] [1mTree  4[0m: receives pb 0.10 and will train on 66 instances
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.17, gain 0.00082, curr_depth 0, samples 66 ->(11,55)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 0, val 3.00, gain 0.00049, curr_depth 1, samples 11 ->(7,4)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.40, gain 0.00014, curr_depth 2, samples 7 ->(6,1)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.50, gain 0.00014, curr_depth 3, samples 6 ->(1,5)
[10:03:09] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.51, gain 0.00011, curr_depth 4, samples 5 ->(1,4)
[10:03:09] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.51, gain 0.00009, curr_depth 5, samples 4 ->(1,3)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (3) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.12, gain 0.00035, curr_depth 2, samples 4 ->(2,2)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 0, val 1.00, gain 0.00022, curr_depth 3, samples 2 ->(1,1)
[10:03:09] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 0, val 2.00, gain 0.00012, curr_depth 3, samples 2 ->(1,1)
[10:03:09] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.26, gain 0.00041, curr_depth 1, samples 55 ->(47,8)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.26, gain 0.00044, curr_depth 2, samples 47 ->(43,4)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.32, gain 0.00033, curr_depth 3, samples 43 ->(6,37)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.54, gain 0.00003, curr_depth 4, samples 6 ->(4,2)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 4, val 0.60, gain 0.00003, curr_depth 5, samples 4 ->(3,1)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.54, gain 0.00000, curr_depth 5, samples 2 ->(1,1)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.25, gain 0.00033, curr_depth 4, samples 37 ->(33,4)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 0, val 1.00, gain 0.00036, curr_depth 5, samples 33 ->(22,11)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (22)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (11)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 4, val 1.03, gain 0.00001, curr_depth 5, samples 4 ->(3,1)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.45, gain 0.00014, curr_depth 3, samples 4 ->(1,3)
[10:03:09] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.46, gain 0.00014, curr_depth 4, samples 3 ->(1,2)
[10:03:09] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 0, val 2.00, gain 0.00012, curr_depth 5, samples 2 ->(1,1)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.17, gain 0.00002, curr_depth 2, samples 8 ->(5,3)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.47, gain 0.00001, curr_depth 3, samples 5 ->(4,1)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.61, gain 0.00001, curr_depth 4, samples 4 ->(3,1)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 0, val 2.00, gain 0.00001, curr_depth 5, samples 3 ->(2,1)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.58, gain 0.00001, curr_depth 3, samples 3 ->(1,2)
[10:03:09] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.61, gain 0.00000, curr_depth 4, samples 2 ->(1,1)
[10:03:09] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:09] [debug] [            train] [1mTree  5[0m: receives pb 0.10 and will train on 66 instances
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.37, gain 0.00318, curr_depth 0, samples 66 ->(22,44)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.04, gain 0.00317, curr_depth 1, samples 22 ->(9,13)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.08, gain 0.00178, curr_depth 2, samples 9 ->(7,2)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.25, gain 0.00146, curr_depth 3, samples 7 ->(1,6)
[10:03:09] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.19, gain 0.00117, curr_depth 4, samples 6 ->(1,5)
[10:03:09] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.25, gain 0.00097, curr_depth 5, samples 5 ->(1,4)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (4)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.28, gain 0.00029, curr_depth 3, samples 2 ->(1,1)
[10:03:09] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.03, gain 0.00141, curr_depth 2, samples 13 ->(1,12)
[10:03:09] [debug] [    make_tree_DFS] max_depth (3) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.04, gain 0.00142, curr_depth 3, samples 12 ->(6,6)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.35, gain 0.00094, curr_depth 4, samples 6 ->(5,1)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.10, gain 0.00066, curr_depth 5, samples 5 ->(4,1)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (4)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.26, gain 0.00048, curr_depth 4, samples 6 ->(3,3)
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.33, gain 0.00018, curr_depth 5, samples 3 ->(1,2)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:09] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.04, gain 0.00029, curr_depth 5, samples 3 ->(1,2)
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:09] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:09] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
